GenestoSearch,CAZyme,Geneid,Chr,Start,End,Strand,Length,n1,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,c5,c6,c7
k141_1141999_1,GH97,1139219_1,k141_1141999,196,2151,+,1956,0,0.000845130475744009,0.000334341018409578,0.000681938091507764,0.000157339712107502,0.000311722547477859,0.000125962639745757,0.00090520560325123,0,0,9.70597429798942e-05,0.000226452012737602,0.000437503791323126,0.000421843208945932,0.000709991449937842
k141_1141999_2,GH42,1139219_2,k141_1141999,2329,4476,+,2148,0,0.000513058724567126,0.000532797628499062,0.00048298656884566,0.000501465395292345,0.000496753389207036,0.000229406818754842,0.000374678804799265,0.000247147707287702,0,0.000530304070582885,0.000343684153409954,0.000199198653591256,0.000153654621359077,0.000554167308890032
k141_1150698_1,GH3,1147899_1,k141_1150698,1,1269,+,1269,0,0.000578959884617908,0.000901851304977136,0.000700746470706165,0.000242518894312272,0.000240240072051494,0.00029123276990863,0.000507366476096971,0.000209169927208031,0,0,0.000349046601193655,0.000337177862816404,0,0.000156337191948488
k141_1155370_2,GH18,1152562_2,k141_1155370,1222,2478,-,1257,0,0.00321467821375552,0.00195098756565971,0.00188649646529011,0.000612085276217728,0.000848867366759517,0.000196008690010104,0.000384157552605642,0,0.000486410886899324,0.000906199796031852,0.000939676768845927,0.000680793489123337,0.0005251394219241,0.000631318684431603
k141_1157948_1,GH29,1155133_1,k141_1157948,1,594,-,594,0,0,0,0,0.000259054273469927,0,0,0,0,0.000686216032359653,0.000639221741645364,0.00049712697745763,0.000480223016738515,0.00027781997195227,0
k141_1159613_1,GH97,1156794_1,k141_1159613,3,1652,-,1650,0,0.000333954587990966,0,0.000179645913399217,0.000466297692245869,0.000461916138535373,0.000149322983844061,0.000487763680429588,0.000160870689470904,0,0.000115059913496165,0.000447414279711867,0.000691521144103462,0,0.000120237513080383
k141_1159613_2,GH16,1156794_2,k141_1159613,1718,2905,-,1188,0,0.000309217211102746,0.000275240333337178,0,0.000259054273469927,0.000256620076964096,0.000414786066233503,0.000135489911230441,0.000223431513154033,0,0,0,0.000120055754184629,0.00027781997195227,0.000166996545944976
k141_1160925_1,GH39,1158101_1,k141_1160925,95,1147,-,1053,0,0,0.000155263777779947,0.000140748222748674,0.000438399539718339,0.000434280130246932,0.000350972825274502,0.000152860412670241,0.000252076578943012,0.000387096223382368,0,0.000280430602668407,0.000406342552624898,0,0.00037681271905533
k141_1163052_4,AA12,1160221_4,k141_1163052,1899,3173,-,1275,0,0.000576235367513823,0.00153875536943326,0.000232482946751928,0.000120688814463637,0.000478219061071916,9.66207542520395e-05,0.000504978869150633,0,0.0017583276687992,0.000297802129048899,0.000231602685968496,0.000335591143461974,0.00025886284445435,0.000622405950063157
k141_1164421_2,GH13_31,1161584_2,k141_1164421,1359,2084,+,726,0,0,0.000450393272733564,0.000204143083408201,0.000211953496475395,0.000629885643457327,0.000169685208913706,0,0,0.000280724740510767,0,0.000203370127141758,0,0,0.000819801225548063
k141_1168474_1,GH27,1165622_1,k141_1168474,42,1226,-,1185,0,0.000155000019742642,0.000275937144307652,0,0.000259710107073649,0.000257269748045018,0,0,0.000223997162554423,0.00103192993220667,0.000961260036803407,0.000373789145075737,0.00144431631363381,0.000835569940960245,0.000334838644021319
k141_116938_1,GH43_10,116662_1,k141_116938,3,473,-,471,0,0,0,0,0.000326705389471628,0.000323635511075739,0,0,0,0,0,0,0.000605631575249847,0,0.000842428435595038
k141_1169761_4,CBM6,1166904_4,k141_1169761,4727,8428,-,3702,0,0.000744226188796723,0.000485796957867402,0.000160138172398005,0.000748192407331298,0.000576459362515782,0.000332770020722178,0.000739155658349538,0.000860410494739032,0.00143137768824453,0.00112822119392512,0.000638127335731675,0.000809062926903868,0.00115900908882519,0.000107180927381216
k141_1169761_4,CBM6,1166904_4,k141_1169761,4727,8428,-,3702,0,0.000744226188796723,0.000485796957867402,0.000160138172398005,0.000748192407331298,0.000576459362515782,0.000332770020722178,0.000739155658349538,0.000860410494739032,0.00143137768824453,0.00112822119392512,0.000638127335731675,0.000809062926903868,0.00115900908882519,0.000107180927381216
k141_1169761_4,CBM6,1166904_4,k141_1169761,4727,8428,-,3702,0,0.000744226188796723,0.000485796957867402,0.000160138172398005,0.000748192407331298,0.000576459362515782,0.000332770020722178,0.000739155658349538,0.000860410494739032,0.00143137768824453,0.00112822119392512,0.000638127335731675,0.000809062926903868,0.00115900908882519,0.000107180927381216
k141_1170171_9,GH103,1167313_9,k141_1170171,6174,6983,-,810,0,0.000680277864426042,0.000807371644455722,0.00128080882701294,0.00208970447265741,0.00131731639508236,0.00152088224285618,0.00238462243765576,0.00163849776312958,0.00176128781638977,0.000468762610539933,0.00109367935040679,0.00140865418243298,0.00122240787658999,0.00195942613908772
k141_1170221_3,GH2,1167363_3,k141_1170221,1872,4580,-,2709,0,0.000339008902537895,0.000301758504987604,0.00076593218891139,0.0003976181871864,0.000281344270425753,0.000363799074703139,0.000534757523394565,0,0.000225698960809321,7.00807889511528e-05,0.000272511466048203,0.000421192280461688,0.000548256024384214,0.000219703096990732
k141_1170572_3,GH130,1167713_3,k141_1170572,1197,2198,-,1002,0,0.000183308406581868,0,0,0.000307142192497279,0,0.00024589114106058,0.000160640733075613,0,0.00061019808865514,0.000378939834867611,0.00014735200828834,0.000142341552865608,0.000329391343991314,0.000197995904773085
k141_1170705_1,GH103,1167846_1,k141_1170705,124,897,+,774,0,0,0,0,0.0001988090935932,0,0,0,0,0.00105326181711016,0.000245282761329035,0.000190758026233742,0.000184271622701988,0.000213210676149417,0.000256320279822521
k141_1170956_1,GH3,1168097_1,k141_1170956,1,579,-,579,0,0,0,0.000255972156397848,0.000531531048155913,0,0.000212765909622367,0.000278000025115309,0.00137531936594296,0.000703993649778296,0,0.000765008872046198,0,0.00028501738055207,0
k141_1171561_3,GH23,1168700_3,k141_1171561,1509,3320,+,1812,0,0.0002027318139018,0.00108273349670387,0.000817924274582528,0.000424608825720576,0.000336495200257557,0.000135972915752042,0.000710649070824565,0.000292976421221845,0.000449903226513944,0.000314319300113697,0.000325930932240433,0.000472272304540858,9.10734345141548e-05,0.000218975603292088
k141_1172165_1,GH3,1169302_1,k141_1172165,3,1412,-,1410,0,0.00130265974039029,0.00208714159151852,0.000630671823635549,0.000873068019524181,0.000756756226962207,0.000174739661945178,0.00079910219985273,0.000753011737948912,0.00101180363920264,0.000807867477739034,0.000523569901790483,0.000809226870759371,0.00023407810402787,0.000422110418260918
k141_1172999_1,GH23,1170134_1,k141_1172999,276,938,-,663,0,0.000277036234381646,0.000493190823536301,0.000223541294953777,0.000696281621905597,0.000229913010130729,0.000185809142792384,0.000242778302476266,0,0,0,0.000445389780708646,0.00021512252786024,0.000248906581206106,0
k141_117563_3,GH3,117286_3,k141_117563,1332,1877,+,546,0,0.00168200570874571,0.000598874571436937,0.000814329003045901,0,0.000279180083730171,0,0.000589604448870931,0,0,0,0.000540830448003356,0,0,0
k141_1176541_5,AA7,1173669_5,k141_1176541,2733,3848,+,1116,0,0.000329166708593246,0.000146498887098821,0.000398408275683747,0.000827302357210413,0.00081952863288534,0.000331159843202555,0.000865387174955721,0.000237846449486551,0,0.00034023092700479,0.00119069929278158,0.000639006433563347,0.000147871920555241,0.00106662309990662
k141_1176619_4,GH43_7,1173747_4,k141_1176619,2191,3609,+,1419,0,0.00064719881393598,0.000345650651167619,0.000417781193951667,0.000325323971334327,0.000322267073396772,8.68156882814308e-05,0.000226866828106785,0.000187058941245237,0.000143626611424113,0.000133790597088564,0.000728348827437924,0,0.000116296732445136,0.00027962212344275
k141_1178086_2,GH103,1175210_2,k141_1178086,432,1220,+,789,0,0.00139676823874549,0.00207215155896431,0.00244195490647225,0.00117017671818355,0.00193196864026202,0.00140522579853251,0.00204007622993364,0.0016821079697528,0.00051661891409586,0.000481239181923125,0.00205844592567057,0.00198845195904275,0.00146410068869143,0.00100578908280168
k141_1179056_1,GH23,1176179_1,k141_1179056,148,1722,+,1575,0,0.000583095312365179,0.000103804925715736,0.000282300721055912,0.000195400937703031,0.000290347287079377,0.00015643360212235,0.000204396208941923,0,0.000517602950122709,0.000241077913991966,0.000374975777282327,0.000181112680598526,0.000628666907960565,0
k141_1182800_1,GH74,1179913_1,k141_1182800,1,2103,-,2103,0,0.000873395261032008,0.000621941067055763,0.000281898009613607,0.000658537397037676,0.000144966548470445,0.000410052416404875,0.000612313892693349,0.000378654261950059,0.000484560536402323,0.000361101012398807,0.000491453631067244,0.000746024058813471,0.000549298831848568,0.000943375637577895
k141_1187322_5,GH103,1184421_5,k141_1187322,1622,2437,-,816,0,0.00157564358304561,0.00100179386030811,0.000908136510749718,0.00207433899859376,0.000934021603656086,0.00135872935666931,0.00138080159533376,0.000650579994183802,0.000999049811817729,0.000697973739958357,0.000542818795238663,0.000524361161659335,0.00141565618060973,0.000486254648486842
k141_1193024_1,GH3,1190111_1,k141_1193024,2,862,-,861,0,0,0,0,0.000178720369850333,0.000177041028706937,0,0.000186947752081027,0.000308288777731697,0,0.000661494276197467,0.000171482824976674,0.00049695552603254,0.00115000044139128,0.000460840642468366
k141_1193092_1,CBM38,1190179_1,k141_1193092,313,2466,+,2154,0,0.00230233316233326,0.000683117373268595,0.00144492360707587,0.00164308239746804,0.000919972253628947,0.0020589102229195,0.00141981349874351,0.00160198527815733,0.00141926296386363,0.00185089415164444,0.00109672581099288,0.000927004319219474,0.000842746377314825,0.00156576705752309
k141_1193092_1,GH32,1190179_1,k141_1193092,313,2466,+,2154,0,0.00230233316233326,0.000683117373268595,0.00144492360707587,0.00164308239746804,0.000919972253628947,0.0020589102229195,0.00141981349874351,0.00160198527815733,0.00141926296386363,0.00185089415164444,0.00109672581099288,0.000927004319219474,0.000842746377314825,0.00156576705752309
k141_1193092_1,GH32,1190179_1,k141_1193092,313,2466,+,2154,0,0.00230233316233326,0.000683117373268595,0.00144492360707587,0.00164308239746804,0.000919972253628947,0.0020589102229195,0.00141981349874351,0.00160198527815733,0.00141926296386363,0.00185089415164444,0.00109672581099288,0.000927004319219474,0.000842746377314825,0.00156576705752309
k141_1194944_2,GH26,1192028_2,k141_1194944,2164,3147,+,984,0,0.000186661609141292,0.000664604707326357,0.00030123552551698,0.000312760647238083,0.00015491090011857,0.000250389149738517,0.000654317132283594,0.000809258041545706,0.00144984058056475,0.000192935830557595,0.000600189887418359,0,0.000503125193108684,0
k141_1196256_2,GH2,1193338_2,k141_1196256,4261,6054,+,1794,0,0.000819063649476171,9.11330869577947e-05,0.000578291610858683,0.000171547645976741,0.000764710664130467,0.00082402315499231,0.000448612080662665,0,0.000113604326427434,0.000211648670310672,0.000823002855657281,0.000318007215097746,0.000275961644380683,0.000331759024385671
k141_119688_2,GH103,119407_2,k141_119688,423,1655,-,1233,0,0.0065545020514042,0.0053039013139427,0.00528884562562172,0.00611519357957478,0.00482146042412835,0.00579489438518923,0.0054828910062888,0.00473609572408257,0.0036364440838913,0.00538905920876201,0.00730450077096504,0.00532101123656253,0.00562129169526783,0.00595336591529389
k141_1201556_1,GH103,1198626_1,k141_1201556,240,1499,-,1260,0,0.00874642968547768,0.0105102487287182,0.0108215276404766,0.00525140020076896,0.00483912145132296,0.00391084005305874,0.00421567180942715,0.0021066399811666,0.00469077673548705,0.00512290567232927,0.00457001728562836,0.00486740329108538,0.00406014044724532,0.00472361658530075
k141_1205472_2,GH23,1202532_2,k141_1205472,353,670,+,318,0,0.00115518882638384,0,0,0,0,0,0,0,0,0,0,0,0,0
k141_1206200_2,GH1,1203258_2,k141_1206200,966,2078,+,1113,0,0.000165026975197692,0,0.000532642869916816,0.000829532282701547,0.000410868802470817,0.00088547321956047,0.00115695967325617,0,0,0.000341147991498065,0.000928595674873687,0,0.000148270497160511,0.000178249682464179
k141_1206416_6,GH0,1203473_6,k141_1206416,4992,7304,+,2313,0,0.000158819734885457,7.06842879387305e-05,0.000192228117450524,0.000266110226443816,0.000329512161082303,0.000639125611783919,0.000347950744794129,0.000114758598195846,8.81133426765313e-05,0,0.00051066740096815,0.000246651510542739,0.000142693526450193,0.000257317634996928
k141_120736_3,GH1,120453_3,k141_120736,2608,3957,+,1350,0,0.000680277864426042,0.00121105746668358,0.000658701682463796,0.00182374208522829,0.00237116951114825,0.0015512998877133,0.00166923570635904,0.000983098657877746,0.00120774021695299,0.00126565904845782,0.000984311415366108,0.00147908689155463,0.00171137102722598,0.00176348352517895
k141_1210508_2,GH103,1207551_2,k141_1210508,109,705,+,597,0,0.000922990067311715,0.000273857216084227,0.000496508805877233,0,0.000255330528838649,0,0,0,0.0010241515658835,0.000318004786044678,0.000741943277914152,0,0.000276423891691203,0
k141_1211401_1,GH23,1208439_1,k141_1211401,3,2009,-,2007,0,0.000640620410446048,0.000162922529150258,0.000147690960193676,0.000153341543040495,0.000607602693439654,0.000122761795387494,0.00032080122479674,0,0.000101547663981473,0.000283780055708031,0.000367829377939502,0.000213193177834588,8.22247450621068e-05,0.00059309984030682
k141_121279_1,GH23,120994_1,k141_121279,2,424,+,423,0,0,0.000386507702133058,0,0,0,0,0,0.000627509781624093,0,0,0,0,0,0
k141_1221693_1,GH31,1218710_1,k141_1221693,45,2438,+,2394,0,0,0.00122926885716003,0.000247632211452555,0.000771319490933017,0.000191017952025906,0.000102916843501546,0.00013447119009337,0.00044350315392981,0.000766188577484274,0.00039650972696047,0.00012334729515866,0.000536188857035109,0.000551462199965408,0
k141_1228934_1,GH59,1225933_1,k141_1228934,141,995,+,855,0,0.000214824588766118,0.000573658800008013,0.000173342548016788,0,0,0.000288167161804328,0.000753038664522873,0,0.000953479118647096,0,0,0.000500442933232769,0.000579035309963679,0
k141_1230519_2,GH103,1227515_2,k141_1230519,204,1259,-,1056,0,0.000173934681245295,0.000309645375004325,0.000280696739686276,0.000437154086480502,0.000866092759753825,0.000233317162256345,0,0.00100544180919315,0,0.000539343344513276,0.000279633924819917,0.00054025089383083,0.000937642405338912,0.000187871114188098
k141_1231985_2,GH103,1228978_2,k141_1231985,373,768,+,396,0,0,0.000412860500005767,0.000374262319581702,0.000388581410204891,0,0.000311089549675127,0.000406469733691324,0,0,0,0,0,0,0
k141_123216_38,GH23,122925_38,k141_123216,35704,36408,-,705,0,0.00130265974039029,0.00139142772767901,0.000420447882423699,0.00109133502440523,0.00151351245392441,0.000174739661945178,0.000456629828487274,0,0.000867260262173689,0.000538578318492689,0.000837711842864773,0.000809226870759371,0.00046815620805574,0
k141_1232505_2,GH23,1229498_2,k141_1232505,338,1696,+,1359,0,0,0.00024060744371197,0.000436226279777348,0.000226458040384307,0.000785155467267632,0.000271945831504085,0.000473766047216377,0.000781270456591586,0.00029993548434263,0.000279394933434397,0.000108643644080144,0.000209898802018159,0.000364293738056619,0.000291967471056117
k141_1232666_7,GH103,1229658_7,k141_1232666,6345,7298,-,954,0,0.00134772029744782,0.000342752113212335,0.000466062511177214,0.000645191775434536,0.000319564624143969,0,0.00101233971409915,0.000278235469210683,0.000640899879279298,0.000597008985121613,0.000928595674873687,0.0010465237440245,0.00121087572681084,0.000831831851499503
k141_1236465_1,GH26,1233450_1,k141_1236465,155,1138,-,984,0,0,0,0,0.000156380323619042,0,0.000625972874346292,0.000490737849212695,0,0,0,0.000750237359272948,0.000289890723518982,0.00033541679540579,0
k141_1238177_2,GH39,1235154_2,k141_1238177,156,932,+,777,0,0.000472779982998793,0.000210415389964329,0.000572231191329552,0,0,0.000951285418311586,0.000414316639747141,0,0.000524597584583827,0,0.000760086035031744,0.000367120298510525,0.000212387468905596,0.000255330626232473
k141_1240567_4,GH103,1237542_4,k141_1240567,4974,6245,-,1272,0,0.000866391619787883,0.000385596127363877,0.00186425004470886,0.000846814205257829,0.00071902040432393,0.000774789067115411,0.000379627392787179,0.00146073621335608,0.000801124849099123,0.000746261231402016,0.000464297837436844,0.000112127544002625,0.000389210055046341,0.000623873888624627
k141_1243319_1,GH16,1240287_1,k141_1243319,97,966,-,870,0,0.000422241433092026,0.000563768131042358,0.000340707766791618,0.000176871538438088,0.000350419139578559,0.000141599381231437,0,0.0018305975008758,0.00163981969112151,0.000436434154640627,0.000169708864718295,0.000655752809063628,0.000379367961700341,0
k141_1243806_1,GH1,1240773_1,k141_1243806,680,2152,-,1473,0,0.00112225065210813,0.00233085398373928,0.0013080125059108,0.00229824931819756,0.00186271681120171,0.00209082589394688,0.00305969885075994,0.00108120829990628,0.00166033532880502,0.00206217360237527,0.00220517832363079,0.00232384905859616,0.00224066616890222,0.00215496968453639
